  149.83622    1.848062   1.1704
  149.805375   1.84175    1.0639
  149.742548   1.824552   0.9058
  149.74127    1.811664   0.9115
  149.791675   1.799091   1.0333
  149.816359   1.958864   1.2101
  149.648029   1.794816   1.1835
  149.596533   1.950744   1.1752
  149.702062   1.947327   1.171
  149.710619   1.944931   1.1849
  149.586929   1.947939   1.2039
  149.716987   1.941326   1.0555
  149.697678   1.937307   1.0045
  149.702533   1.929448   1.0059
  149.685671   1.919855   1.1594
  149.64257    1.915299   0.9804
  149.690844   1.916448   1.1714
  149.637894   1.913097   1.0649
  149.620949   1.909997   1.2034
  149.710957   1.907765   1.0021
  149.63027    1.902596   0.9918
  149.645699   1.88784    1.1733
  149.60712    1.87356    1.1902
  149.636007   1.864338   1.1948
  149.609794   1.862292   1.1205
  149.689038   1.842909   0.9957
  149.642257   1.831078   1.1532
  149.70903    1.82274    1.1564
  149.703302   1.805236   1.2066
  149.703716   1.801071   1.0381
  149.600946   1.799139   0.9729
  149.715464   1.797347   1.0247
  149.71169    1.794547   0.9946
  150.283884   2.124741   1.2238
  150.299291   2.108383   1.019
  150.282239   2.103164   1.1438
  150.332149   2.097482   0.8502
  150.319335   2.094229   0.9228
  150.26494    2.082486   0.8873
  150.321071   2.080631   0.8856
  150.266136   2.076071   1.0808
  150.265534   2.078303   0.9185
  150.228425   2.074704   1.238
  150.314756   2.073075   1.1645
  150.33004    2.070298   0.8663
  150.26759    2.066544   1.1234
  150.322536   2.058329   1.1964
  150.258094   2.062343   1.1916
  150.264672   2.050256   0.9085
  150.315472   2.036687   0.9528
  150.315949   2.033859   1.1883
  150.311432   2.00361    1.2194
  150.278456   2.00906    0.9737
  150.328316   2.006262   0.866
  150.314757   2.001531   0.8987
  150.293619   1.995595   1.2162
  150.327312   1.987105   1.1736
  150.268539   1.97525    1.0609
  150.263863   1.971375   0.938
  150.315897   1.969498   1.1899
  150.13234    2.124055   1.237
  150.073969   2.122285   1.1528
  150.17966    2.107804   1.0279
  150.101275   2.117293   0.9358
  150.129851   2.11086    0.9372
  150.218526   2.112586   0.9914
  150.199094   2.110489   0.933
  150.13739    2.107078   1.2388
  150.167931   2.099094   0.998
  150.082281   2.099959   1.0354
  150.173352   2.087076   1.238
  150.218071   2.079279   1.077
  150.099428   2.078517   0.9417
  150.094459   2.066845   1.1776
  150.169791   2.065455   1.2141
  150.206543   2.059632   1.0121
  150.106627   2.054471   0.8779
  150.191277   2.05556    1.0969
  150.195546   2.053288   1.1714
