evaluation_id,dust_draw_index,dust_case,scatter_mode,delta_0,delta_z,delta_M,delta_Mz,attenuation_scatter,z_pivot,observable,observable_label,sample_label,output_name,redshift,bin_index,log10_luminosity_min,log10_luminosity_center,log10_luminosity_max,phi_mpc3_dex,phi_mpc3_dex_shot_noise_std_conservative,phi_mpc3_dex_shot_noise_std_smoothed_expectation,log10_phi_shot_noise_std_conservative,log10_phi_shot_noise_std_smoothed_expectation,dn_dlnL_mpc3,dn_dlnL_mpc3_shot_noise_std_conservative,dn_dlnL_mpc3_shot_noise_std_smoothed_expectation,log10_dn_dlnL_shot_noise_std_conservative,log10_dn_dlnL_shot_noise_std_smoothed_expectation,z_min,z_max,target_redshift
bestFitModel,0,map_dust,expected,-0.738126,0.517844,0.795411,0.0473573,0.258142,1.0,halpha_sobral,Halpha Sobral,Z1,Output16,0.4,10,41.05,41.1,41.150000000000006,0.009376461061261415,0.0002687296164610417,0.000188896714093682,0.012446891080813274,0.0087492285249789,0.004072145298686541,0.00011670778955300767,8.20368005805423e-05,0.012446891080813274,0.0087492285249789,,,
bestFitModel,0,map_dust,expected,-0.738126,0.517844,0.795411,0.0473573,0.258142,1.0,halpha_sobral,Halpha Sobral,Z1,Output16,0.4,11,41.150000000000006,41.2,41.25,0.008043940186861996,0.00024889959093423537,0.00016957902004653444,0.013438155478488712,0.009155616643328273,0.003493438835913977,0.00010809571889071506,7.364723265277082e-05,0.013438155478488714,0.009155616643328273,,,
bestFitModel,0,map_dust,expected,-0.738126,0.517844,0.795411,0.0473573,0.258142,1.0,halpha_sobral,Halpha Sobral,Z1,Output16,0.4,12,41.25,41.300000000000004,41.35,0.0073368019163115245,0.00023771130106357982,0.00016380669544971015,0.014071077223501779,0.009696369718589929,0.0031863325870712983,0.00010323670633795531,7.114034393261562e-05,0.01407107722350178,0.009696369718589929,,,
bestFitModel,0,map_dust,expected,-0.738126,0.517844,0.795411,0.0473573,0.258142,1.0,halpha_sobral,Halpha Sobral,Z1,Output16,0.4,13,41.35,41.4,41.45,0.005527966239362623,0.00020632832149649003,0.00013828895832228665,0.016209804402969267,0.010864417202816092,0.0024007652339026577,8.96072514862857e-05,6.005813150751786e-05,0.016209804402969267,0.010864417202816092,,,
bestFitModel,0,map_dust,expected,-0.738126,0.517844,0.795411,0.0473573,0.258142,1.0,halpha_sobral,Halpha Sobral,Z1,Output16,0.4,14,41.45,41.5,41.55,0.004020386911601592,0.00017595230273190253,0.00011556916617523918,0.019006905513030442,0.012484134550142545,0.0017460318508246277,7.641511415463573e-05,5.019105114806631e-05,0.019006905513030446,0.012484134550142547,,,
bestFitModel,0,map_dust,expected,-0.738126,0.517844,0.795411,0.0473573,0.258142,1.0,halpha_sobral,Halpha Sobral,Z1,Output16,0.4,15,41.55,41.6,41.7,0.0023743305846641834,0.00011041738479546318,7.900567401710047e-05,0.02019670775105652,0.014451116658435655,0.0010311586711337765,4.7953660922857675e-05,3.431172826467385e-05,0.02019670775105652,0.014451116658435655,,,
bestFitModel,0,map_dust,expected,-0.738126,0.517844,0.795411,0.0473573,0.258142,1.0,halpha_sobral,Halpha Sobral,Z1,Output16,0.4,16,41.7,41.800000000000004,41.95,0.0008426389623608976,5.094850862815814e-05,3.8780291533062256e-05,0.026258762230048138,0.019987286811685514,0.0003659534515900197,2.2126656158409292e-05,1.6842066619408333e-05,0.026258762230048138,0.01998728681168551,,,
bestFitModel,0,map_dust,expected,-0.738126,0.517844,0.795411,0.0473573,0.258142,1.0,halpha_sobral,Halpha Sobral,Z1,Output16,0.4,17,41.95,42.1,42.25,0.00021595042358139475,2.3538698772588377e-05,1.8813875814836565e-05,0.04733830486914922,0.03783628813544276,9.37860773260696e-05,1.022272698811798e-05,8.170762449596565e-06,0.047338304869149236,0.037836288135442764,,,
bestFitModel,0,map_dust,expected,-0.738126,0.517844,0.795411,0.0473573,0.258142,1.0,halpha_sobral,Halpha Sobral,Z2,Output13,0.84,0,41.22500000000001,41.300000000000004,41.375,0.009351460813194306,0.00021913781340308523,0.00016839312077102935,0.010177056295100458,0.007820404170238418,0.004061287828904783,9.517034313730436e-05,7.31322031413259e-05,0.010177056295100458,0.007820404170238418,,,
bestFitModel,0,map_dust,expected,-0.738126,0.517844,0.795411,0.0473573,0.258142,1.0,halpha_sobral,Halpha Sobral,Z2,Output13,0.84,1,41.375,41.45,41.525000000000006,0.006408487016868473,0.00018139070586216646,0.00013738308897489097,0.01229260235951439,0.009310265791530615,0.0027831705487746093,7.877698262447471e-05,5.966471744861862e-05,0.012292602359514387,0.009310265791530613,,,
bestFitModel,0,map_dust,expected,-0.738126,0.517844,0.795411,0.0473573,0.258142,1.0,halpha_sobral,Halpha Sobral,Z2,Output13,0.84,2,41.525000000000006,41.6,41.675,0.003156836320732104,0.00012731809335681793,9.143082895359141e-05,0.017515493289334026,0.012578385591171899,0.0013709965943657168,5.529354539130908e-05,3.970790449038481e-05,0.017515493289334026,0.012578385591171899,,,
bestFitModel,0,map_dust,expected,-0.738126,0.517844,0.795411,0.0473573,0.258142,1.0,halpha_sobral,Halpha Sobral,Z2,Output13,0.84,3,41.675,41.75,41.825,0.0014505294079804045,8.629521430941528e-05,5.77733841574922e-05,0.025837142758393408,0.01729758928184003,0.0006299569177242803,3.747753538923758e-05,2.509066194047561e-05,0.025837142758393404,0.01729758928184003,,,
bestFitModel,0,map_dust,expected,-0.738126,0.517844,0.795411,0.0473573,0.258142,1.0,halpha_sobral,Halpha Sobral,Z2,Output13,0.84,4,41.825,41.9,41.975,0.0008719353571276236,6.689866748681603e-05,4.666804439225855e-05,0.03332095882877719,0.023244468750000854,0.00037867671417686813,2.9053722136204683e-05,2.0267674160773882e-05,0.03332095882877719,0.02324446875000085,,,
bestFitModel,0,map_dust,expected,-0.738126,0.517844,0.795411,0.0473573,0.258142,1.0,halpha_sobral,Halpha Sobral,Z2,Output13,0.84,5,41.975,42.050000000000004,42.125,0.0004886997604377875,5.008236502277492e-05,3.398494100137884e-05,0.044506866036871026,0.030201513361669253,0.00021223960926557218,2.175049477005557e-05,1.4759472344706402e-05,0.044506866036871026,0.030201513361669253,,,
bestFitModel,0,map_dust,expected,-0.738126,0.517844,0.795411,0.0473573,0.258142,1.0,halpha_sobral,Halpha Sobral,Z2,Output13,0.84,6,42.125,42.2,42.275000000000006,0.00024095763518567376,3.516193086976872e-05,2.3128729027958972e-05,0.06337476103646657,0.041686495563994286,0.00010464657133359495,1.5270632549804163e-05,1.0044679390278142e-05,0.06337476103646657,0.04168649556399428,,,
bestFitModel,0,map_dust,expected,-0.738126,0.517844,0.795411,0.0473573,0.258142,1.0,halpha_sobral,Halpha Sobral,Z2,Output13,0.84,7,42.275000000000006,42.35,42.425,0.00012896415138500167,2.571796188181268e-05,1.716178794684704e-05,0.08660677258849758,0.05779334586290473,5.600841930984183e-05,1.1169168931069416e-05,7.453269804909406e-06,0.08660677258849758,0.05779334586290474,,,
